14,그러나 이 오이디푸스 콤플렉스는 완전히 없어지는 것이 아니라 생애 전반에 걸쳐 무의식적 조직자로 계속 남는다. 남근기 동안 아동은 반대 성을 지닌 부모와 성적으로 결합하려고(아동의 인지능력에 따라 다양하게 상상된 환상과 함께) 애,오이디푸스 콤플렉스(독일어: Oedipuskomplex) 또는 오이디푸스 컴플렉스(영어: Oedipus complex)는 지그문트 프로이트가 제시한 개념이다. 남근기에 생기기 시작하는 무의식적인 갈등으로 제시되었다. 프로이트 정신,1
15,"be동사나 일반동사 앞에 쓰여서 그 동사에 어떤 특정한 의미를 보태 주는 동사.  이제 우리는 주어와 동사를 사용해서 문장을 만들 수 있어. ""나는 수영한다.""를 영어 문장으로 만들면, I swim.이야. ""나는 축구한다.""는? ","언어학에서 말하는 조동사란, 동사와 같은 형태를 가지지만, 다른 동사와 이어져서 상, 법 등의 문법 기능을 나타내는 단어이다. 일본어의 ‘-ている’나 ‘-ておく’ 등, 영어의 can이나 will 등이 있다.",1
16,"[뜻 알아보기] 寸 마디 촌, 鐵 쇠 철, 殺 죽일 살, 人 사람 인 조그만 쇠붙이로 사람을 죽인다는 뜻으로, 간단한 말로도 남을 감동시키거나 약점을 찌를 수 있음을 이르는 말이에요. 촌철은 한 치 길이의 작고 날카로운 쇠붙이나 ",《촌철살인》은 2011년에 개봉한 대한민국의 영화이다.,1
17,"동성과 이성에게 모두 성적으로 끌리는 사람.  남자의 경우에는 남자와 여자 모두에게 성적으로 끌리고, 여자의 경우에는 여자와 남자 모두에게 성적으로 끌리는 것을 말한다. 프로이트(S. Freud)는 모든 사람이 태어난 시기에는 양","양성애(兩性愛, 영어: bisexuality)는 사회적으로 이성과 동성 모두에게 감정적, 성적 끌림 혹은 성적 행위를 뜻한다.
이 용어는 인간의 끌림의 맥락에서 이성과 동성을 향한 정서적 또는 성적 감정을 가리키기 위해 주로 사용",1
18,"아테네에 살면서 많은 제자들을 교육시켰는데, 플라톤도 그 중의 하나이다. 그러나 그의 사상 활동은 아테네 법에 위배된다 하여 사형을 당했다. 당시 아테네에서는 민주주의제도가 쇠퇴하면서, 사회적 황폐가 확대되는 상황이었다. 소크라테","소크라테스(그리스어: Σωκράτης, Socrates, 기원전 470년 경 – 기원전 399년 5월 7일)는 고대 그리스의 철학자이다. 기원전 469년 고대 그리스 아테네에서 태어나 일생을 철학의 제 문제에 관한 토론으로 일관한",1
19,빨간 머리에 주근깨가 있는 상상력이 풍부한 고아 소녀가 무뚝뚝하고 비사교적인 독신남매에게 실수로 입양되면서 겪는 성장기로 루시 모드 몽고메리의 대표소설이다.  1.작품해설 2.등장인물 3.작품요약 4.작품 속의 명문장 5.작품읽기,"《빨간 머리 앤》(영어: Anne of Green Gables)은 캐나다의 여성작가 루시 모드 몽고메리의 1908년작 소설이다. 원제는 《그린게이블스의 앤》이다.
앤 셜리라는 감성이 풍부하고 말이 많은 소녀의 몸과 마음이 성장해 ",1
20,"공포심으로 인해 극한 상황을 유발한 대상에게 긍정적인 감정을 가지는 현상이다. 범죄심리학 용어로, 인질이 인질범에게 동화 혹은 동조하는 비합리적인 현상을 뜻한다. 은행 강도가 은행 직원을 인질로 삼은 스톡홀름 노르말름스토리 사건에","스톡홀름 증후군(Stockholm syndrome)은 인질이 범인에게 동조하고 감화되는 비이성적인 심리 현상이다. 인질이 아니더라도 일부 매맞는 배우자나 가족의 일원, 학대받는 아이들도 이와 비슷한 심리 상태를 나타낸다고 한다. ",1
21,"고대 그리스의 철학자. 객관적 관념론의 창시자, 소크라테스의 제자. 귀족 출신. 40세경 아테네 교외의 아카데미아에 학교를 열어 교육에 임하였으며, 또한 많은 저작(30권이 넘는 대화편)을 썼다. 그의 철학은 피타고라스, 파르메니","플라톤(고대 그리스어: Πλάτων, 플라톤, ""넓은, 어깨 폭이 넓은"";, 영어: Plato 플레이토우[*]; 기원전 428년/기원전 427년 또는 기원전 424년/기원전 424년  ~ 기원전 348년/기원전 347년)은 다양한",1
22,클로버 종의 학명은 ‘Trifolium repens’이다. 자연 상태에서 네잎클로버를 찾을 확률은 이다. 토끼풀이라고도 한다.  식물학자들에 의해 네잎클로버 씨앗이 발견된 1950년대부터는 네잎클로버를 인공적으로 재배할 수 있게,"네잎 클로버(Four-leaf clover)는 세 잎을 가지는 토끼풀속의 기형이다. 예부터 전해지는 미신에 따르면 행운을 가져온다고 한다. 하지만 이 미신이 언제 어떻게 시작되었는지는 분명하지 않다.
콩과의 여러해살이풀인 토끼풀(",1
23,심리적으로나 육체적으로 발달상태에 있는 미완의 아동이 학대에 의해 신체적 건강과 정신적 건강이 침해되면 향후 성장과 발달에 치명적인 영향을 미칠 수밖에 없게 됩니다.  아동에 대한 학대는 매우 오랜 전부터 여러가지 형태로 자행되어,"아동 학대(兒童虐待, 영어: child abuse, child maltreatment)는 어린이를 괴롭히거나 가혹하게 대하는 학대이다. 가해자의 80%가 부모이고 가해 장소 역시 80%가 가정이다. 부모에게 맞거나 부모에게 잔소리",1
24,"[악과 타락을 상징하는 두 도시] 이 유명한 악의 두 도시는 창세기에 나오는 '평지의 다섯 성읍'에 속했다. 아브라함 족장의 조카인 롯은 소돔으로 이주했으나, 소돔과 고모라가 워낙 타락한 탓에 신은 아브라함에게 두 도시를 파괴할 ",소돔과 고모라는 창세기에서 성적 타락으로 몰락한 도시를 말한다.,1
25,"말의 뜻을 구별해 주는 소리의 가장 작은 단위. 모음과 자음.  '하늘'과 '바늘'의 차이는? 엄마가 다솜이에게 수수께끼 하나를 내었어. ""하늘과 바늘은 무엇 하나 차이일까?"" 다솜이는 곰곰이 생각해 보았지만 답을 생각해 낼 수 ",음운론(音韻論)은 언어학의 하위 분야의 하나로 특정 개별 언어 또는 여러 언어의 소리 체계를 연구하는 분야이다. 음성학이 말소리의 물리적인 발성과 인지를 연구하는 데에 비해 음운론은 주어진 언어 내에서 또는 범언어적으로 소리가 어,1
26,"현실 세계를 부정하고 허구의 세계만을 진실로 믿으며 상습적으로 거짓된 말과 행동을 일삼는 반사회적 인격 장애를 말한다. 거짓이 탄로 날까 봐 불안해하는 단순 거짓말쟁이와 달리, 리플리 증후군을 보이는 사람은 자신이 한 거짓말을 완",리플리 증후군(Ripley Syndrome)이란 자신의 현실을 부정하면서 실제로는 존재하지 않는 허구의 세계를 진실이라 믿고 상습적으로 거짓된 말과 행동을 반복하는 반사회적 인격장애라고 부르는 신조어이다. 미국의 소설가 퍼트리샤,1
27,그리스 신화에 나오는 올림포스 12신 중 하나로 미와 사랑의 여신이다. 여성의 성적 아름다움과 사랑의 욕망을 관장하는 여신이다. 제우스의 딸이라고도 하고 우라노스의 잘린 성기에서 흐른 정액이 바닷물과 섞여 생겨난 거품에서 태어났다,"아프로디테(고대 그리스어: Ἀφροδίτη Aphrodite[*], 라틴어: Venus)는 그리스 신화에 나오는 미와 사랑의 여신이다. 호메로스의 《일리아스》에 따르면 아프로디테는 제우스와 티탄 신족의 여신 디오네의 딸이다. 이에",1
28,"[한자 뜻과 음] 석 삼, 돌아볼 고, 풀 초, 오두막 려. [풀이] 오두막을 세 번 찾아간다. 중국 촉한의 임금 유비가 제갈량의 초옥을 세 번 찾아가 懇請(간청)하여 드디어 諸葛亮(제갈량)을 軍師(군사: 군대의 우두머리)로 맞아","삼고초려(三顧草廬)는 인재(人材)를 맞아들이기 위하여 참을성 있게 노력하거나 마음을 쓴다는 뜻으로, 후한 말, 삼국 시대에 촉한의 유비가 융중에 기거하던 제갈량을 얻기 위해 몸소 제갈량의 초가집으로 세 번이나 찾아갔던 일화에서 유",1
29,초상난 집에 조문하고 부조하는 뜻으로 보내는 돈이나 물건. 부의로 보내는 돈을 부의금이라 한다. 다른 집에 사람이 죽었을 때 그 비용을 돕기 위해 예로 내는 금패. 원불교의 《예전》에는 조위 하는 법과 상장에서의 호상하는 것에 대,"아이신 교로 푸이(만주어: ᠠᡳᠰᡳᠨᡤᡳᠣᡵᠣᡦᡠ ᡳ Aisin Gioro Pu I, 중국어 간체자: 爱新觉罗溥仪, 정체자: 愛新覺羅溥儀, 병음: Àixīnjuéluó Pǔyí, 1906년 2월 7일 ~ 1967년 10월 17일)",1
30,"가치란 인간 행동에 영향을 주는 어떠한 바람직한 것, 또는 인간의 지적·감정적·의지적인 욕구를 만족시킬 수 있는 대상이나 그 대상의 성질을 의미한다. 가치라는 것이 경험할 수 있는 사물로부터 유래된 것인가, 혹은 개인의 감정이 사","가치(價値)는 일반적으로 좋은 것, 값어치 · 유용(有用) · 값을 뜻하며, 인간의 욕구나 관심을 충족시키는 것, 충족시키는 성질, 충족시킨다고 생각되는 것이나 성질을 말한다.인간의 욕구나 관심은 경제적이냐, 사회적이냐, 이론적이",1
31,울면서 마속의 목을 벰. 즉 공정한 업무 처리와 법 적용을 위해 사사로운 정을 포기함을 가리킴.  제갈량이 위나라를 공격할 무렵의 일입니다. 제갈량의 공격을 받은 조예는 명장 사마의를 보내 방비토록 하였습니다. 사마의의 명성과 능,"마속(馬謖, 190년 ~ 228년)은 중국 촉한의 장수로 자는 유상(幼常)이며 형주 양양군(襄陽郡) 의성현(宜城縣) 사람이다. 제갈량의 신임을 받았으나 가정 전투에서 참패하면서 제1차 북벌을 말아먹은 책임을 져 죽었다. 여기서 원",1
32,"영어의 euthanasia는 <좋은 죽음>을 의미하는 라틴어에서 유래한다. 안락사는 몇 가지 유형으로 나눌 수 있다. ①순수한 안락사 : 죽음의 고통 완화를 목적으로 모르핀 투여가 행하여지며, 그것이 병자 생명의 단축을 수반하지 ","안락사(安樂死, euthanasia, 그리스어: ευθανασία →good death, 아름다운 죽음)란 불치의 중병에 걸린 등의 이유로 치료 및 생명 유지가 무의미하다고 판단되는 생물에 대하여 직·간접적 방법으로 생물을 고통없",1
33,"우리의 신념 간에 또는 신념과 실제로 보는 것 간에 불일치나 비일관성이 있을 때 생기는 것으로, 인지 부조화 이론에 따르면 개인이 믿는 것과 실제로 보는 것 간의 차이가 불편하듯이 인지 간의 불일치가 불편하므로 사람들은 이 불일치",인지부조화(cognitive dissonance)는 자신의 태도와 행동이 일관되지 않고 모순되어 양립할 수 없는 상태이다.,1
34,"문장과 문장 또는 문장 가운데 두 성분들을 이어 주는 말.  전치사는 문장에서 명사의 짝꿍으로, 명사의 위치와 장소를 구체적으로 알려 주는 역할을 해. '~까지, ~에서, ~을 위해서' 등등. 기억나지?그럼 단어와 단어, 어구와 ","접속사(接續詞)는 낱말, 문장, 구, 절을 이어주는 품사이다. 이음씨라고도 한다.",1
35,"섭식장애의 하나로서 장기간 심각할 정도로 음식을 거절함으로써 나타나는 질병이다. 흔히 기질적 이유 없이 체중의 20% 이상을 잃었을 때 내리는 진단으로 심각한 체중 감소, 무월경이나 발기부전, 신체상의 왜곡, 비만에 대한 강한 두","거식증(拒食症, 영어: anorexia)은 음식을 조절할 수 없는 식사장애 중 하나로, 살이 찌는 것에 대한 강한 두려움으로 인해 먹는 것을 거부하거나 두려워하는 병적 증상이다. 다른 말로 신경성 식욕 부진증anorexia ner",1
36,"프랑스의 철학자, 수학자, 물리학자, 생리학자. 라틴 이름은 레나투스 카르테시우스(Renatus Cartesius)이며, '근대철학의 아버지'라 불리우며, 합리주의 철학의 길을 열었다. 또한 해석기하학의 창시자. 투렌 지방의 귀족","르네 데카르트(프랑스어: René Descartes [ʁəne dekaʁt][*], 라틴어: Renatus Cartesius 레나투스 카르테시우스[*], 1596년 3월 31일 - 1650년 2월 11일)는 프랑스의 물리학자, 근",1
37,"성적인 즐거움을 느끼고 싶은 마음에 스스로 성기나 가슴 등을 만지는 것을 '자위'라고 해요. 즉, 자위는 자신의 성적인 욕구를 스스로 만족시키는 것을 말하지요. 우리는 아기 때부터 자신의 성기를 자연스럽게 만지며 놀곤 하는데, 사","자위의 다른 뜻은 다음과 같다.

자위(自慰)는 자기 위안의 줄임말이다.
자위행위(自慰行爲)는 인간을 포함한 동물들의 성행위의 일종이다.
자위(Jawi)는 말레이어를 기록하기 위한 아랍 문자의 변형이다.
자위대(自衛隊)는 일본의 ",1
38,"풍자는 주어진 사실을 곧이곧대로 드러내지 않고 과장하거나 왜곡, 비꼬아서 표현하여 우스꽝스럽게 나타내고 웃음을 유발하는 것을 말한다. 해학이 동정적 웃음이라면 풍자는 비판적 웃음이라고 할 수 있는데, 작품 속에서 풍자를 이용할 때","풍자(諷刺)는 어떤 부정적인 상황을 말할 때 직접적으로 표출하지 않고 해학을 곁들여 돌려서 말하는 것으로, 사회나 개인에 대해 비판적인 내용을 담고 있으면서도 모욕적인 언사로 받아들여지기보다는 보거나 듣는 이를 웃음짓게 만드는 유",1
39,자립형태소 - 의존형태소 - 실질형태소 - 형식형태소. [형태소] 뜻을 가진 가장 작은 말의 단위. 같은 뜻을 가진 말이라도 상황에 따라 형태가 달라져. 예를 들어 '꽃'이 들어간 문장을 몇 가지 볼까? ● 꽃ㅣ 예쁘다 ● 꼳꽈,"형태소(形態素, 영어: morpheme)는 언어학에서 (일반적인 정의를 따르면) 일정한 의미가 있는 가장 작은 말의 단위로 발화체 내에서 따로 떼어낼 수 있는 것을 말한다. 즉, 더 분석하면 뜻이 없어지는 말의 단위이다. 음소와 ",1
40,"한글의 모음 중 소리를 내는 도중에 입술이나 혀가 고정되어 움직이지 않아 소리가 처음과 끝이 같은 모음을 단모음이라고 한다. 단모음은 전체가 10개로 되어 있는데, 혀의 앞뒤, 혀의 높이(입을 벌리는 정도), 입술의 모양에 따라 ","단모음은 다음 뜻으로 쓰인다.

단모음(單母音) 또는 '홑모음'은 모음의 시작과 끝이 같은 소리를 내는 모음이다. 이중모음의 반대. (en:Monophthong)
단모음(短母音)은 모음 소리의 지속 시간이 짧은 모음이다. 장모음의",1
41,인도의 민족해방운동의 지도자. 영국에서 변호사 자격을 얻고 남아프리카로 건너간 그는 인도인에 대한 인종차별에 충격을 받아 반대운동을 일으켰다. 인도에 귀국한 후 사티아그라하투쟁(Satyagraha란 '진리의 파지把持'란 뜻)을 조,"모한다스 카람찬드 간디(구자라트어: મોહનદાસ કરમચંદ ગાંધી, 힌디어: मोहनदास करमचन्द गांधी, 영어: Mohandas Karamchand Gandhi, 1869년 10월 2일 ~ 1948년 1월 30",1
42,"[한자 뜻과 음] 指 : 가리킬 지, 鹿 : 사슴 록, 爲 : 위할 위, 馬 : 말 마 [풀이] 사슴을 가리켜 말이라 한다는 뜻으로, 윗사람을 농락하여 권세를 휘두르는 경우를 말한다. [유래] 진(秦)나라 시황제를 섬기던 환관에 ","조고(趙高, ? ~ 기원전 207년)는 중국 전국시대 진나라(秦) 시대의 관료이자 정치가이다. 
본래 어머니의 죄에 연좌되어 비천한 신분이 되었으나 형법에 능통하였기 때문에 진 시황제에게 등용되어 중거부령에 임명됨으로써 그의 측근",1
43,"인과응보한자성어•고사명언구사전 한자 뜻과 음 인할 인, 과보 과, 응할 응, 갚을 보. 풀이 사람이 짓는 善惡(선악)의 인업에 응하여 과보가 있음. 또는 행한 대로 업에 대한 대가를 받는 일. 좋은 因緣(인연)에는 좋은 과보가 오",인과응보(因果應報)란 행위의 선악에 대한 결과를 후에 받게 된다는 말로 흔히 죄값을 치른다는 개념을 나타낼 때 쓰이는 한자성어이자 불교에서 유입된 불교용어이다.,1
44,"자음 동화의 하나로, 파열음이 뒤에 오는 비음에 동화되어 비음으로 바뀌는 현상. 밥물 → [밤물], 섭리 → [섬니], 앞문 → [암문], 닫는 → [단는], 깎는 → [깡는]",비음화(鼻音化)는 닿소리가 가까운 비음으로 변하는 현상이다. 즉 자음의 조음점이 코와 가까워지는 현상을 의미한다.,1
45,"그리스 신화의 최고신으로 “주신(主神)”, “신들과 인간들의 아버지” 등으로 불린다. 티탄 신족의 우두머리 크로노스와 레아의 막내아들로 태어나 아버지를 왕좌에서 밀어내고 신들과 인간들의 지배자가 되었다. 누이인 헤라와 결혼했으나 ","제우스(그리스어: Ζεύς, Zeus) 혹은 유피테르(롬어: Iuppiter, Iupiter), 주피터(영어: Jupiter)는 그리스 신화에 나오는 주신(主神)이다. 로마 신화의 유피테르와 동일시된다. 크로노스와 레아의 막내아들",1
46,"6년 전 사하라 사막에서 비행기가 추락했을 때, 나는 어린 왕자를 만났다. 처음에 그는 나에게 양의 그림을 그려 달라고 했다. 또한 전에 그린 보아뱀의 그림을 이해했다. 양의 모습이 마음에 들지 않는다고 해서 귀찮아 상자의 그림을","《어린 왕자》(프랑스어: Le Petit Prince)는 프랑스의 비행사이자 작가인 앙투안 드 생텍쥐페리가 1943년 발표한 소설이다.
1943년에 미국에서 처음 출판되었고, 그 해 비시 프랑스 치하의 프랑스에서 비밀리에 출판되었",1
47,"동양의 전통적인 시작법(詩作法)의 한 종류이다. 특히 한시(漢詩)의 시작(詩作)에서, 절구체(絶句體)의 전형적인 구성법을 지칭하는 용어이기도 하다. 다른 명칭으로 기승전락(起承轉落) 또는 기승전합(起承轉合)이라고도 한다. 제1구를","기승전결(起承轉結, 영어: introduction, development, turn, and conclusion)은 문장이나 스토리를 네 가지로 나눌 때의 구성이다. 기승전결은 구 스타일이며, 국제적으로는 영어의 일반적인 문장은 ",1
48,"인간이 심리적 혹은 신체적으로 감당하기 어려운 상황에 처했을 때 느끼는 불안과 위협의 감정(Lazarus, 1993). [ 1. 개요] 스트레스는 인간의 모든 삶의 영역에 존재하기에 누구도 스트레스를 피할 수 없다. 스트레스는 인","스트레스(영어: stress, 조선말(북): 심적고통)는 몸에 해로운 자극을 받을 때 몸안에 발생하는 심리적, 신체적 피로를 뜻한다. 심리학 또는 생물학에서 스트레스 요인에 대항하려는 심신의 변화 과정을 의미한다. 이런 반응은 외",1
49,[정의] 정월 초하루에서 보름까지 윷이라는 놀이도구를 사용하여 남녀노소 누구나 어울려 즐기면서 노는 놀이. 사희(柶戱) 또는 척사희(擲柶戱)라고도 한다. [유래] 윷놀이 유래에 대한 연구는 다각적으로 이루어졌으나 아직 그 정설은,"윷놀이는 박달나무 또는 통싸리나무로 윷을 만들어 여러 사람이 편을 갈라 즐기는 놀이이다.
네 개의 단면이 반달 모양인 가락 (또는 알)을 던져서 말을 움직여 노는 한국의 민속놀이이며, 한자어로는 '척사' 또는 '척사희(擲柶戱)'라",1
50,"인터넷의 성장으로 발달한 새로운 영역으로서 컴퓨터 하드웨어, 소프트웨어, 통신장비 관련 서비스와 부품을 생산하는 산업의 통칭.  인터넷이 일반화되면서 정보기술산업은 통신분야를 포함하게 되어 현재 IT라고 하면 정보기술에 통신을 더","IT는 다음 뜻으로 쓰인다.

정보기술 (information technology)
정보통신기술
이성질핵 전이 (isomeric transition)
이탈리아 (Italia)의 국가 코드
.it - 이탈리아의 국별 도메인
이탈리아",1
51,"인간의 생성과 소멸은 우주의 순환이치와 같다. 태양과, 수성, 목성, 화성, 토성, 금성이 달이 지구와 멀고 가까워질 때 생기는 변화에 의해서 우리는 영향을 받는다. 우리가 살고 있는 지구는 태양을 구심점으로 자전과 공전을 거듭하","오행(五行, 영어: Wu Xing, Five Elements, Five Phases, Five Agents, Five Movements, Five Processes, Five Steps/Stages, Five Planets)은 동",1
52,일반적으로 서사(敍事)는 어떤 사실을 있는 그대로 기록하는 글의 양식을 말한다. 서사는 인간 행위와 관련되는 일련의 사건들에 대한 언어적 재현 양식이라고 할 수 있다. 그러므로 문학 외적인 영역에도 다양한 형태의 서사가 존재한다.,"이야기(narrative)란 어떤 사물이나 사실, 현상에 대하여 일정한 줄거리를 가지고 하는 말이나 글을 말한다.문학에서 이야기는 배경, 인물, 구성(플롯), 이야기를 이루는 분위기인 톤으로 이루어진다. 노쓰랍 프라이는 이야기가 ",1
53,"[ 1. 시조란?] 우리 민족이 만든 독특한 정형시의 하나. 원래 노래의 가사로서 문학인 동시에 음악인 셈이다. [ 2. 시조의 기본 형식] 평시조를 기준으로 할 때, 3・4조의 음수율을 가지고 3장6구, 45자 안팎으로 이루어져","시조(時調)는 고려 중엽에 발생한 한국 전통 시 양식의 하나이며, 조선 시대에 유행한 시가 양식이다. 시조는 형태적 특성에 따라 몇 갈래로 나뉘는데 이중 평시조는 초장, 중장, 종장으로 구성되는 3장과, 하나의 장에 2개의 구로 ",1
